x1,x2,y1
-0.551020408163265,-0.63265306122449,1.1890261
-0.510204081632653,-0.63265306122449,1.2653509
-0.469387755102041,-0.63265306122449,1.3762077
-0.428571428571429,-0.63265306122449,1.472001
-0.387755102040816,-0.63265306122449,1.558903
-0.346938775510204,-0.63265306122449,1.6808906
-0.306122448979592,-0.63265306122449,1.8053302
-0.26530612244898,-0.63265306122449,1.9435866
-0.224489795918367,-0.63265306122449,2.1030538
-0.183673469387755,-0.63265306122449,2.2407248
-0.142857142857143,-0.63265306122449,2.4171557
-0.102040816326531,-0.63265306122449,2.6139765
-0.061224489795919,-0.63265306122449,2.8383365
-0.020408163265306,-0.63265306122449,3.0689363
0.020408163265306,-0.63265306122449,3.3075185
0.061224489795918,-0.63265306122449,3.6150746
0.102040816326531,-0.63265306122449,3.9023304
0.142857142857143,-0.63265306122449,4.2254043
0.183673469387755,-0.63265306122449,4.5444365
0.224489795918367,-0.63265306122449,4.9526167
0.265306122448979,-0.63265306122449,5.359288
0.306122448979592,-0.63265306122449,5.7972713
0.346938775510204,-0.63265306122449,6.2848854
0.387755102040816,-0.63265306122449,6.818122
0.428571428571428,-0.63265306122449,7.395396
0.469387755102041,-0.63265306122449,8.013563
0.510204081632653,-0.63265306122449,8.702457
0.551020408163265,-0.63265306122449,9.450057
0.591836734693877,-0.63265306122449,10.2595415
0.63265306122449,-0.63265306122449,11.129911
0.673469387755102,-0.63265306122449,12.074401
0.714285714285714,-0.63265306122449,13.113495
0.755102040816326,-0.63265306122449,14.238505
0.795918367346939,-0.63265306122449,15.459681
0.836734693877551,-0.63265306122449,16.77684
0.877551020408163,-0.63265306122449,18.2238
0.918367346938775,-0.63265306122449,19.766314
0.959183673469388,-0.63265306122449,21.467115
1.0,-0.63265306122449,23.297274
-1.0,-0.591836734693878,0.64907146
-0.959183673469388,-0.591836734693878,0.67987937
-0.918367346938775,-0.591836734693878,0.7065339
-0.877551020408163,-0.591836734693878,0.77554125
-0.836734693877551,-0.591836734693878,0.7866087
-0.795918367346939,-0.591836734693878,0.8150906
-0.755102040816326,-0.591836734693878,0.89687175
-0.714285714285714,-0.591836734693878,0.95188004
-0.673469387755102,-0.591836734693878,1.0091069
-0.63265306122449,-0.591836734693878,1.072091
-0.591836734693878,-0.591836734693878,1.1356826
-0.551020408163265,-0.591836734693878,1.2222406
-0.510204081632653,-0.591836734693878,1.2887655
-0.469387755102041,-0.591836734693878,1.3976538
-0.428571428571429,-0.591836734693878,1.4915994
-0.387755102040816,-0.591836734693878,1.6107073
-0.346938775510204,-0.591836734693878,1.7457415
-0.306122448979592,-0.591836734693878,1.8653872
-0.26530612244898,-0.591836734693878,2.000637
-0.224489795918367,-0.591836734693878,2.1560073
-0.183673469387755,-0.591836734693878,2.3425264
-0.142857142857143,-0.591836734693878,2.5197759
-0.102040816326531,-0.591836734693878,2.7299774
-0.061224489795919,-0.591836734693878,2.9460752
-0.020408163265306,-0.591836734693878,3.173408
0.020408163265306,-0.591836734693878,3.4548705
0.061224489795918,-0.591836734693878,3.7204657
0.102040816326531,-0.591836734693878,4.043896
0.142857142857143,-0.591836734693878,4.4016027
0.183673469387755,-0.591836734693878,4.742544
0.224489795918367,-0.591836734693878,5.162392
0.265306122448979,-0.591836734693878,5.5951276
0.306122448979592,-0.591836734693878,6.0637803
0.346938775510204,-0.591836734693878,6.5461755
0.387755102040816,-0.591836734693878,7.114782
0.428571428571428,-0.591836734693878,7.724424
0.469387755102041,-0.591836734693878,8.393616
0.510204081632653,-0.591836734693878,9.10282
0.551020408163265,-0.591836734693878,9.891551
