x1,y1,y2,d1y1dx1,d1y2dx1,d2y1dx1,d2y2dx1
0.696464309539693,-2.1342550547932,-4.54558598088336,1.30291893497005,3.18969259843044,6.95691690697353,14.4287712794845
0.701801200800533,-2.12720257259134,-4.52835774930887,1.33997439478898,3.26653179567797,6.9295129260264,14.3665009266077
0.707138092061374,-2.1199527226468,-4.51072032827192,1.37688194416391,3.34303519406079,6.90148793389704,14.3029315865499
0.712474983322214,-2.11250630317214,-4.492675528367,1.41363827633366,3.41919587604147,6.87284475356187,14.2380689052638
0.717811874583055,-2.10486412998728,-4.47422519702583,1.4502400997527,3.49500695451392,6.84358626406439,14.1719186408363
0.723148765843896,-2.0970270364375,-4.45537121835332,1.48668413838968,3.57046157340043,6.81371540026913,14.1044866629967
0.728485657104736,-2.08899587330985,-4.43611551296039,1.52296713202472,3.64555290824619,6.78323515261093,14.0357789526145
0.733822548365577,-2.08077150874795,-4.41646003779365,1.55908583654528,3.7202741668111,6.75214856683934,13.9658016011889
0.739159439626417,-2.07235482816528,-4.39640678596188,1.59503702424068,3.79461858965876,6.72045874375848,13.8945608103281
0.744496330887258,-2.06374673415683,-4.37595778655939,1.63081748409523,3.86857945074276,6.68816883896196,13.8220628912193
0.749833222148099,-2.05494814640922,-4.35511510448628,1.66642402207989,3.94215005798998,6.65528206256335,13.7483142640897
0.755170113408939,-2.04596000160931,-4.33388084026558,1.70185346144251,4.0153237538811,6.62180167892184,13.6733214576576
0.76050700466978,-2.03678325335118,-4.31225712985724,1.73710264299663,4.08809391602816,6.5877310063633,13.5970911085748
0.76584389593062,-2.02741887204163,-4.29024614446921,1.77216842540869,4.16045395774902,6.55307341689679,13.5196299608594
0.771180787191461,-2.01786784480415,-4.26785009036525,1.80704768548381,4.23239732863887,6.51783233592635,13.4409448653195
0.776517678452302,-2.00813117538133,-4.24507120866988,1.84173731844993,4.30391751513855,6.48201124195843,13.3610427789679
0.781854569713142,-1.99820988403583,-4.22191177517018,1.87623423824043,4.37500804109983,6.44561366630454,13.2799307644278
0.787191460973983,-1.98810500744974,-4.19837410011466,1.91053537777519,4.4456624683474,6.40864319277958,13.1976159893288
0.792528352234823,-1.97781759862257,-4.1744605280091,1.94463768923992,4.51587439723765,6.37110345739563,13.1141057256952
0.797865243495663,-1.96734872676762,-4.15017343740941,1.97853814436393,4.58563746721419,6.3329981480512,13.029407349324
0.803202134756504,-1.956699477207,-4.12551524071158,2.0122337346962,4.65494535735993,6.29433100421616,12.9435283391549
0.808539026017344,-1.94587095126511,-4.10048838393867,2.04572147187975,4.72379178694589,6.25510581661223,12.8564762766314
0.813875917278185,-1.93486426616062,-4.0750953465248,2.07899838792434,4.79217051597654,6.21532642688899,12.7682588450526
