y1,t,x1
0.441927932,0.150753769,14.57286432
0.456031302,0.150753769,15.07537688
0.47002102,0.150753769,15.57788945
0.483893598,0.150753769,16.08040201
0.49764558,0.150753769,16.58291457
0.511273539,0.150753769,17.08542714
0.524774077,0.150753769,17.5879397
0.53814383,0.150753769,18.09045226
0.551379467,0.150753769,18.59296482
0.564477689,0.150753769,19.09547739
0.577435231,0.150753769,19.59798995
0.590248863,0.150753769,20.10050251
0.602915394,0.150753769,20.60301508
0.615431665,0.150753769,21.10552764
0.627794558,0.150753769,21.6080402
0.640000991,0.150753769,22.11055276
0.652047923,0.150753769,22.61306533
0.663932351,0.150753769,23.11557789
0.675651312,0.150753769,23.61809045
0.687201888,0.150753769,24.12060302
0.698581198,0.150753769,24.62311558
0.709786407,0.150753769,25.12562814
0.720814722,0.150753769,25.6281407
0.731663396,0.150753769,26.13065327
0.742329723,0.150753769,26.63316583
0.752811046,0.150753769,27.13567839
0.763104753,0.150753769,27.63819095
0.773208279,0.150753769,28.14070352
0.783119104,0.150753769,28.64321608
0.79283476,0.150753769,29.14572864
0.802352825,0.150753769,29.64824121
0.811670927,0.150753769,30.15075377
0.820786743,0.150753769,30.65326633
0.829698002,0.150753769,31.15577889
0.838402483,0.150753769,31.65829146
0.846898016,0.150753769,32.16080402
0.855182485,0.150753769,32.66331658
0.863253824,0.150753769,33.16582915
0.871110022,0.150753769,33.66834171
0.878749122,0.150753769,34.17085427
0.886169219,0.150753769,34.67336683
0.893368463,0.150753769,35.1758794
0.900345062,0.150753769,35.67839196
0.907097276,0.150753769,36.18090452
0.913623422,0.150753769,36.68341709
0.919921874,0.150753769,37.18592965
0.925991062,0.150753769,37.68844221
0.931829474,0.150753769,38.19095477
0.937435654,0.150753769,38.69346734
0.942808206,0.150753769,39.1959799
0.94794579,0.150753769,39.69849246
0.952847126,0.150753769,40.20100503
0.957510993,0.150753769,40.70351759
0.961936228,0.150753769,41.20603015
0.966121728,0.150753769,41.70854271
0.970066451,0.150753769,42.21105528
0.973769412,0.150753769,42.71356784
0.97722969,0.150753769,43.2160804
0.980446422,0.150753769,43.71859296
0.983418805,0.150753769,44.22110553
0.986146101,0.150753769,44.72361809
0.988627628,0.150753769,45.22613065
0.990862768,0.150753769,45.72864322
0.992850964,0.150753769,46.23115578
0.994591722,0.150753769,46.73366834
0.996084606,0.150753769,47.2361809
0.997329245,0.150753769,47.73869347
0.998325328,0.150753769,48.24120603
0.999072608,0.150753769,48.74371859
0.999570898,0.150753769,49.24623116
0.999820075,0.150753769,49.74874372
0.999820075,0.150753769,50.25125628
0.999570898,0.150753769,50.75376884
0.999072608,0.150753769,51.25628141
0.998325328,0.150753769,51.75879397
0.997329245,0.150753769,52.26130653
0.996084606,0.150753769,52.7638191
0.994591722,0.150753769,53.26633166
0.992850964,0.150753769,53.76884422
0.990862768,0.150753769,54.27135678
0.988627628,0.150753769,54.77386935
0.986146101,0.150753769,55.27638191
0.983418805,0.150753769,55.77889447
0.980446422,0.150753769,56.28140704
0.97722969,0.150753769,56.7839196
0.973769412,0.150753769,57.28643216
0.970066451,0.150753769,57.78894472
0.966121728,0.150753769,58.29145729
0.961936228,0.150753769,58.79396985
0.957510993,0.150753769,59.29648241
0.952847126,0.150753769,59.79899497
0.94794579,0.150753769,60.30150754
0.942808206,0.150753769,60.8040201
0.937435654,0.150753769,61.30653266
0.931829474,0.150753769,61.80904523
0.925991062,0.150753769,62.31155779
0.919921874,0.150753769,62.81407035
0.913623422,0.150753769,63.31658291
0.907097276,0.150753769,63.81909548
0.900345062,0.150753769,64.32160804
0.893368463,0.150753769,64.8241206
0.886169219,0.150753769,65.32663317
0.878749122,0.150753769,65.82914573
0.871110022,0.150753769,66.33165829
0.863253824,0.150753769,66.83417085
0.855182485,0.150753769,67.33668342
0.846898016,0.150753769,67.83919598
0.838402483,0.150753769,68.34170854
0.829698002,0.150753769,68.84422111
0.820786743,0.150753769,69.34673367
0.811670927,0.150753769,69.84924623
0.802352825,0.150753769,70.35175879
0.79283476,0.150753769,70.85427136
0.783119104,0.150753769,71.35678392
0.773208279,0.150753769,71.85929648
0.763104753,0.150753769,72.36180905
0.752811046,0.150753769,72.86432161
0.742329723,0.150753769,73.36683417
0.731663396,0.150753769,73.86934673
0.720814722,0.150753769,74.3718593
0.709786407,0.150753769,74.87437186
0.698581198,0.150753769,75.37688442
0.687201888,0.150753769,75.87939698
0.675651312,0.150753769,76.38190955
0.663932351,0.150753769,76.88442211
0.652047923,0.150753769,77.38693467
0.640000991,0.150753769,77.88944724
0.627794558,0.150753769,78.3919598
0.615431665,0.150753769,78.89447236
0.602915394,0.150753769,79.39698492
0.590248863,0.150753769,79.89949749
0.577435231,0.150753769,80.40201005
0.564477689,0.150753769,80.90452261
0.551379467,0.150753769,81.40703518
0.53814383,0.150753769,81.90954774
0.524774077,0.150753769,82.4120603
0.511273539,0.150753769,82.91457286
0.49764558,0.150753769,83.41708543
0.483893598,0.150753769,83.91959799
0.47002102,0.150753769,84.42211055
0.456031302,0.150753769,84.92462312
0.441927932,0.150753769,85.42713568
0.427714424,0.150753769,85.92964824
0.413394321,0.150753769,86.4321608
0.398971191,0.150753769,86.93467337
0.384448629,0.150753769,87.43718593
0.369830255,0.150753769,87.93969849
0.355119711,0.150753769,88.44221106
0.340320664,0.150753769,88.94472362
0.325436802,0.150753769,89.44723618
0.310471834,0.150753769,89.94974874
0.29542949,0.150753769,90.45226131
0.280313519,0.150753769,90.95477387
0.265127688,0.150753769,91.45728643
0.249875781,0.150753769,91.95979899
0.2345616,0.150753769,92.46231156
0.219188962,0.150753769,92.96482412
0.203761697,0.150753769,93.46733668
0.18828365,0.150753769,93.96984925
0.172758679,0.150753769,94.47236181
0.157190653,0.150753769,94.97487437
0.141583452,0.150753769,95.47738693
0.125940965,0.150753769,95.9798995
0.110267091,0.150753769,96.48241206
0.094565737,0.150753769,96.98492462
0.078840814,0.150753769,97.48743719
0.063096243,0.150753769,97.98994975
0.047335946,0.150753769,98.49246231
0.031563853,0.150753769,98.99497487
0.015783893,0.150753769,99.49748744
1.22E-16,0.150753769,100
0,0.201005025,0
0.015783111,0.201005025,0.502512563
0.031562288,0.201005025,1.005025126
0.047333599,0.201005025,1.507537688
0.063093113,0.201005025,2.010050251
0.078836904,0.201005025,2.512562814
0.094561047,0.201005025,3.015075377
0.110261623,0.201005025,3.51758794
0.125934719,0.201005025,4.020100503
0.14157643,0.201005025,4.522613065
0.157182857,0.201005025,5.025125628
0.172750111,0.201005025,5.527638191
0.188274312,0.201005025,6.030150754
0.203751591,0.201005025,6.532663317
0.219178091,0.201005025,7.035175879
0.234549967,0.201005025,7.537688442
0.249863389,0.201005025,8.040201005
0.265114539,0.201005025,8.542713568
0.280299617,0.201005025,9.045226131
0.295414838,0.201005025,9.547738693
0.310456436,0.201005025,10.05025126
0.325420662,0.201005025,10.55276382
