t,x1,y1,dt,dx,dxx
9.191919191919192,38.38383838383839,-0.20018478009245527,0.004939361466579004,0.1211918937884563,0.004939361466579004
9.191919191919192,39.3939393939394,-0.07576717352541187,0.0018694800732112651,0.12463793518791716,0.0018694800732112651
9.191919191919192,40.40404040404041,0.05055387284428754,-0.0012473668147902303,0.1249527946292985,-0.0012473668147902303
9.191919191919192,41.41414141414142,0.17560489356471393,-0.0043328770759478216,0.1221285621436113,-0.0043328770759478216
9.191919191919192,42.42424242424243,0.29624432905106707,-0.007309535834500438,0.11623618872816856,-0.007309535834500438
9.191919191919192,43.43434343434344,0.4094414485450263,-0.010102562806370983,0.10742370389983347,-0.010102562806370983
9.191919191919192,44.44444444444445,0.5123524888076405,-0.012641790946112437,0.09591249686453862,-0.012641790946112437
9.191919191919192,45.45454545454546,0.6023920957725762,-0.01486342919904615,0.08199175472836288,-0.01486342919904615
9.191919191919192,46.46464646464647,0.6772982743865927,-0.016711665074340357,0.06601119747466576,-0.016711665074340357
9.191919191919192,47.47474747474748,0.7351892149528977,-0.01814006677883137,0.04837229222080095,-0.01814006677883137
9.191919191919192,48.484848484848484,0.7746105683733269,-0.01911274968686929,0.029518167471809433,-0.01911274968686929
9.191919191919192,49.494949494949495,0.7945719826301989,-0.01960527784187327,0.009922480747453232,-0.01960527784187327
9.191919191919192,50.505050505050505,0.794571982630199,-0.019605277841873273,-0.009922480747453156,-0.019605277841873273
9.191919191919192,51.515151515151516,0.7746105683733272,-0.019112749686869296,-0.02951816747180925,-0.019112749686869296
9.191919191919192,52.525252525252526,0.7351892149528976,-0.018140066778831367,-0.048372292220800986,-0.018140066778831367
9.191919191919192,53.535353535353536,0.6772982743865927,-0.016711665074340357,-0.06601119747466579,-0.016711665074340357
9.191919191919192,54.54545454545455,0.6023920957725757,-0.014863429199046136,-0.081991754728363,-0.014863429199046136
9.191919191919192,55.55555555555556,0.5123524888076398,-0.01264179094611242,-0.09591249686453872,-0.01264179094611242
9.191919191919192,56.56565656565657,0.40944144854502545,-0.010102562806370962,-0.10742370389983354,-0.010102562806370962
