x1,y1
132.5662831,0.413461336
133.0665333,0.411536906
133.5667834,0.409615586
134.0670335,0.407697391
134.5672836,0.405782334
135.0675338,0.403870429
135.5677839,0.401961691
136.068034,0.400056132
136.5682841,0.398153768
137.0685343,0.396254612
137.5687844,0.394358679
138.0690345,0.392465982
138.5692846,0.390576536
139.0695348,0.388690355
139.5697849,0.386807455
140.070035,0.384927848
140.5702851,0.383051549
141.0705353,0.381178574
141.5707854,0.379308936
142.0710355,0.377442651
142.5712856,0.375579732
143.0715358,0.373720195
143.5717859,0.371864054
144.072036,0.370011324
144.5722861,0.36816202
145.0725363,0.366316156
145.5727864,0.364473749
146.0730365,0.362634812
146.5732866,0.36079936
147.0735368,0.35896741
147.5737869,0.357138976
148.074037,0.355314072
148.5742871,0.353492715
149.0745373,0.35167492
149.5747874,0.349860701
150.0750375,0.348050075
150.5752876,0.346243057
151.0755378,0.344439661
151.5757879,0.342639905
152.076038,0.340843802
152.5762881,0.33905137
153.0765383,0.337262623
153.5767884,0.335477577
154.0770385,0.333696249
154.5772886,0.331918653
155.0775388,0.330144805
155.5777889,0.328374722
156.078039,0.32660842
156.5782891,0.324845914
157.0785393,0.323087221
157.5787894,0.321332356
158.0790395,0.319581336
158.5792896,0.317834177
159.0795398,0.316090895
159.5797899,0.314351507
160.08004,0.312616028
160.5802901,0.310884476
161.0805403,0.309156866
161.5807904,0.307433215
162.0810405,0.30571354
162.5812906,0.303997857
163.0815408,0.302286182
163.5817909,0.300578533
164.082041,0.298874927
164.5822911,0.297175379
165.0825413,0.295479907
165.5827914,0.293788527
166.0830415,0.292101257
166.5832916,0.290418114
167.0835418,0.288739114
167.5837919,0.287064274
168.084042,0.285393612
168.5842921,0.283727145
169.0845423,0.28206489
169.5847924,0.280406863
170.0850425,0.278753084
170.5852926,0.277103568
171.0855428,0.275458334
171.5857929,0.273817398
172.086043,0.272180778
172.5862931,0.270548492
173.0865433,0.268920557
173.5867934,0.267296991
174.0870435,0.265677812
174.5872936,0.264063036
175.0875438,0.262452683
175.5877939,0.26084677
176.088044,0.259245315
176.5882941,0.257648335
177.0885443,0.256055849
177.5887944,0.254467874
178.0890445,0.252884429
178.5892946,0.251305489
179.0895448,0.249731047
179.5897949,0.248161126
180.090045,0.246595751
180.5902951,0.245034944
181.0905453,0.243478728
181.5907954,0.241927126
182.0910455,0.24038016
182.5912956,0.238837853
183.0915458,0.237300228
183.5917959,0.235767306
184.092046,0.234239108
184.5922961,0.232715657
185.0925463,0.231196973
185.5927964,0.229683078
186.0930465,0.228173994
186.5932966,0.226669739
187.0935468,0.225170336
187.5937969,0.223675805
188.094047,0.222186165
188.5942971,0.220701437
189.0945473,0.21922164
189.5947974,0.217746794
190.0950475,0.216276918
190.5952976,0.214812031
191.0955478,0.213352153
191.5957979,0.211897302
192.096048,0.210447497
192.5962981,0.209002755
193.0965483,0.207563096
193.5967984,0.206128536
194.0970485,0.204699095
194.5972986,0.203274788
195.0975488,0.201855634
195.5977989,0.20044165
196.098049,0.199032852
196.5982991,0.197629258
197.0985493,0.196230883
197.5987994,0.194837745
198.0990495,0.193449859
198.5992996,0.192067241
199.0995498,0.190689907
199.5997999,0.189317872
200.10005,0.187951152
200.6003002,0.186589762
201.1005503,0.185233717
201.6008004,0.183883031
202.1010505,0.182537719
202.6013007,0.181197795
203.1015508,0.179863273
203.6018009,0.178534168
204.102051,0.177210493
204.6023012,0.175892261
205.1025513,0.174579485
205.6028014,0.173272179
206.1030515,0.171970356
206.6033017,0.170674029
207.1035518,0.169383209
207.6038019,0.168097909
208.104052,0.166818141
208.6043022,0.165543918
209.1045523,0.16427525
209.6048024,0.163012149
210.1050525,0.161754627
210.6053027,0.160502694
211.1055528,0.159256361
211.6058029,0.15801564
212.106053,0.15678054
212.6063032,0.155551072
213.1065533,0.154327246
213.6068034,0.153109071
214.1070535,0.151896558
214.6073037,0.150689715
215.1075538,0.149488553
215.6078039,0.148293079
216.108054,0.147103304
216.6083042,0.145919235
217.1085543,0.144740881
217.6088044,0.14356825
218.1090545,0.142401351
218.6093047,0.141240191
219.1095548,0.140084778
219.6098049,0.138935119
220.110055,0.137791221
220.6103052,0.136653092
221.1105553,0.135520738
221.6108054,0.134394166
222.1110555,0.133273382
222.6113057,0.132158393
223.1115558,0.131049205
223.6118059,0.129945823
224.112056,0.128848253
224.6123062,0.1277565
225.1125563,0.126670571
225.6128064,0.125590469
226.1130565,0.124516199
226.6133067,0.123447767
227.1135568,0.122385176
227.6138069,0.12132843
228.114057,0.120277535
228.6143072,0.119232493
229.1145573,0.118193308
229.6148074,0.117159984
230.1150575,0.116132523
230.6153077,0.11511093
231.1155578,0.114095205
231.6158079,0.113085353
232.116058,0.112081375
232.6163082,0.111083274
233.1165583,0.110091052
233.6168084,0.10910471
234.1170585,0.10812425
234.6173087,0.107149674
235.1175588,0.106180982
235.6178089,0.105218175
236.118059,0.104261255
236.6183092,0.103310222
237.1185593,0.102365077
237.6188094,0.101425818
238.1190595,0.100492447
238.6193097,0.099564943
239.1195598,0.098643272
239.6198099,0.097727431
240.12006,0.096817421
